Name,March_score,kWAR_score,AHP_score,P1,P2,P3,연차,20연봉,FA유무
김상수,0.8559380773237547,0.5074768826622168,0.11272575744142077,-0.2700583456030904,0.22966200672727222,0.06228792312369352,-0.17570763211436716,10.126631103850338,1
이명기,-0.5577999425552264,-0.595330819269487,-0.6246340683451218,-0.29221058211641127,0.23663082615645284,-0.4822452344044946,0.5040034710648957,10.085809109330082,0
박세혁,1.9857722423331965,2.0485536158697246,2.6833128417741916,-0.34231400431496123,0.32253979347711187,-0.30005869679318575,-0.8554187352936301,10.0519075576544,0
유강남,1.6383948705901346,1.7203735103808733,2.3284827691903884,-0.8708617007811822,0.9477677603183504,-1.2480552711810273,-0.6288483675672091,10.043249494911286,0
강백호,-0.9878660327933657,-0.9750306915207237,-0.8130864347129989,1.0390847676464472,-1.0450022601284685,1.2319178976068856,-2.214840941652156,9.95227771670556,0
김성현,1.618174177576085,1.4365408436850393,1.2273590147842424,-1.9286123478433288,1.8813197252276102,-1.8081650706688217,0.5040034710648957,9.95227771670556,0
이형종,-0.844904333457833,-0.7957354328872426,-0.7278413766444151,-0.12649680494597676,0.16040885274896258,0.1898281695125396,0.05086273561205379,9.903487552536127,0
최재훈,1.826490249118736,1.8980738399710986,2.5206126699476052,-0.7692999746992741,0.760593465546329,-0.8802711372710488,0.05086273561205379,9.903487552536127,0
김헌곤,-0.7848723452329479,-0.7253450350714817,-0.6858947954477526,-0.7710871182886132,0.7208781754043797,-0.46968205249687245,-0.6288483675672091,9.852194258148577,0
고종욱,-1.2135408495211122,-1.0566050035404135,-0.8576328152851588,0.032414724453143196,-0.07197301154023901,-0.03306261592418088,-0.6288483675672091,9.740968623038354,0
정은원,1.3569707141610865,0.8861512123034893,0.3414135643260876,-0.06635528595637354,0.051367431825589054,0.48217243247253627,-2.214840941652156,9.392661928770137,0
박찬호,0.7674509823268817,0.9882169656213236,0.5912779188511696,-1.1098717138135459,1.0826657917519764,-0.9782016645373548,-1.308559470746472,9.259130536145614,0
오선진,1.1996239387352436,1.074184611597894,0.9272192672449948,-2.0041445573320855,2.0050190765914766,-1.5543460455799651,0.05086273561205379,9.259130536145614,0
김민혁,-0.7692258033556316,-0.6897939696427935,-0.6737655496340682,-0.9897310810544727,0.9436928912961332,-1.350876416873656,-1.308559470746472,9.104979856318357,0
이창진,-0.11242504254223,-0.07075445124725122,-0.3771615292454971,-0.8106818624046761,0.8434531445735414,-0.4360872191172458,-1.308559470746472,9.047821442478408,0
